Danceability,Views,Energy,Loudness,Album_type_Unknown,Album_type_album,Album_type_compilation,Album_type_single,Cluster
0.5241025641025642,0.013311646233788629,0.9719994315884614,0.9009772953721565,0.0,1.0,0.0,0.0,0
0.5446153846153847,0.052740618918952535,0.582991534728155,0.7797375506137245,0.0,1.0,0.0,0.0,0
0.44923076923076927,6.485429955221366e-08,0.6869936459710133,0.7865213796612325,0.0,1.0,0.0,0.0,0
0.5251282051282052,0.0029291367656754013,0.8599971579423064,0.8502257743104873,0.0,1.0,0.0,0.0,0
0.395897435897436,0.0018488324592717642,0.9959999187983517,0.9177460727989655,0.0,0.0,0.0,1.0,1
0.6400000000000001,0.00900250230438156,0.8759974827488999,0.8531936995187721,0.0,1.0,0.0,0.0,0
0.43589743589743596,0.0005343991807747462,0.9719994315884614,0.9074007335015157,0.0,0.0,0.0,1.0,1
0.44000000000000006,0.10304066076376348,0.6609931181602988,0.8272879523436009,0.0,1.0,0.0,0.0,0
0.4984615384615385,0.09772471955448207,0.6169922249421664,0.8296622925102287,0.0,1.0,0.0,0.0,0
0.38051282051282054,0.00905992521708642,0.267985140098344,0.7577749040724173,0.0,1.0,0.0,0.0,0
0.6328205128205129,0.2621424013721946,0.6349925903495842,0.8369973076678467,0.0,1.0,0.0,0.0,0
0.5712820512820515,0.13398949143654681,0.44198867237004913,0.8273515507409213,0.0,1.0,0.0,0.0,0
0.5589743589743591,0.09733152736783332,0.6749934023660682,0.8432511500710181,0.0,1.0,0.0,0.0,0
0.4605128205128206,0.2061740793894615,0.5849915753289793,0.8371669033940344,0.0,1.0,0.0,0.0,0
0.5035897435897436,0.2262774076061446,0.6929937677734859,0.8429755570159632,0.0,1.0,0.0,0.0,0
0.5876923076923077,0.03151819572736553,0.7109941331809037,0.8476182400203515,0.0,1.0,0.0,0.0,0
0.21435897435897439,0.07008215377057349,0.41698816485974666,0.7952131606283521,0.0,1.0,0.0,0.0,0
0.8143589743589745,0.003999043219865907,0.8109961632221135,0.7904220813635496,0.0,0.0,0.0,1.0,1
0.6287179487179488,0.053489646225566,0.6969938489751343,0.7977994954527146,0.0,1.0,0.0,0.0,0
0.794871794871795,0.07510585408000779,0.5849915753289793,0.7787623751881452,0.0,1.0,0.0,0.0,0
0.8307692307692309,0.003999043219865907,0.7929957978146958,0.781136715354773,0.0,1.0,0.0,0.0,0
0.9805128205128206,0.004730199453920313,0.79499583841552,0.8679061287655551,0.0,1.0,0.0,0.0,0
0.8379487179487181,0.015014126797449505,0.7159942346829641,0.791863645036145,0.0,1.0,0.0,0.0,0
0.8974358974358976,0.009587582768669164,0.47498934228364836,0.7118356617413241,0.0,1.0,0.0,0.0,0
0.8533333333333334,0.024256473792259602,0.6589930775594746,0.8145470734137499,0.0,1.0,0.0,0.0,0
0.6205128205128205,0.002968454313475689,0.6869936459710133,0.6852303321956286,0.0,1.0,0.0,0.0,0
0.6605128205128206,0.0037228583385646185,0.6639931790615351,0.8024633779228763,0.0,1.0,0.0,0.0,0
0.5702564102564104,0.18406570945943485,0.8639972391439548,0.8560556273981895,0.0,1.0,0.0,0.0,0
0.5087179487179487,0.23871503447552703,0.8629972188435426,0.8924551101312247,0.0,1.0,0.0,0.0,0
0.6389743589743591,0.07276641184023698,0.9299985789711532,0.8684573148756651,0.0,1.0,0.0,0.0,0
0.7046153846153848,0.005499865032385548,0.7929957978146958,0.8903139640881049,0.0,0.0,0.0,1.0,1
0.5046153846153847,0.019160273430687522,0.9689993706872251,0.8868160522354837,0.0,1.0,0.0,0.0,0
0.5682051282051284,0.04682427145654641,0.9779995533909339,0.9051535901295287,0.0,1.0,0.0,0.0,0
0.5425641025641027,0.01673044744190967,0.9669993300864008,0.9031820398125967,0.0,1.0,0.0,0.0,0
0.5374358974358975,0.02980755032918717,0.9389987616748621,0.8958258251892052,0.0,1.0,0.0,0.0,0
0.5948717948717949,0.04635188424900858,0.7019939504771947,0.8625214644590956,0.0,1.0,0.0,0.0,0
0.6000000000000001,0.04370684545555407,0.9719994315884614,0.8861588687965063,0.0,1.0,0.0,0.0,0
0.5282051282051283,0.09449640879106258,0.42998842876510396,0.7698797990290644,0.0,1.0,0.0,0.0,0
0.26153846153846155,0.0207740789828597,0.3929876776498563,0.7546373831379449,0.0,1.0,0.0,0.0,0
0.36923076923076925,0.011045826495855305,0.500989870094363,0.7869665684424751,0.0,1.0,0.0,0.0,0
0.4297435897435898,9.937312425662662e-06,0.38298747464573535,0.7307243857454792,0.0,1.0,0.0,0.0,0
0.3005128205128205,0.0013174033331274655,0.27598530250164083,0.7397341586992008,0.0,1.0,0.0,0.0,0
0.5446153846153847,0.0018980401639860174,0.6099920828392817,0.8103707786563779,0.0,1.0,0.0,0.0,0
0.4738461538461539,0.003267311342019102,0.8319965895307675,0.851497742256895,0.0,1.0,0.0,0.0,0
0.474871794871795,0.007591946166438108,0.2289843483822722,0.7135528184689746,0.0,1.0,0.0,0.0,0
0.2984615384615385,0.0018616963838485941,0.7669952700039812,0.8339445845964681,0.0,1.0,0.0,0.0,0
0.5292307692307693,0.0015106489716502625,0.3419866423288393,0.7730597188950838,0.0,1.0,0.0,0.0,0
0.5887179487179487,0.03401520148789843,0.9129982338641476,0.8788874520362087,0.0,1.0,0.0,0.0,0
0.5148717948717949,0.15151970155508834,0.8899977669546693,0.870789256110746,0.0,1.0,0.0,0.0,0
0.317948717948718,0.11326705070942161,0.6999939098763706,0.8601259248266944,0.0,1.0,0.0,0.0,0
0.5456410256410258,0.034545785527864595,0.7669952700039812,0.8637086345424094,0.0,1.0,0.0,0.0,0
0.7733333333333334,0.029816701221346886,0.7589951076006844,0.869877679082487,0.0,1.0,0.0,0.0,0
0.398974358974359,0.03119421929191387,0.8729974218476636,0.8794174386805452,0.0,1.0,0.0,0.0,0
0.6851282051282053,0.00010554022356595429,0.9059980917612629,0.877021899048144,0.0,1.0,0.0,0.0,0
0.4687179487179488,0.021324364991669797,0.9039980511604386,0.8680757244917428,0.0,1.0,0.0,0.0,0
0.4676923076923078,1.268953582097292e-05,0.8629972188435426,0.9052171885268491,0.0,1.0,0.0,0.0,0
0.5610256410256411,0.002257218127035845,0.9309985992715654,0.9305505501261367,0.0,1.0,0.0,0.0,0
0.7630769230769232,0.07899687590427888,0.7659952497035691,0.8453498971825909,0.0,1.0,0.0,0.0,0
0.8523076923076923,0.017908023543757343,0.8679973203456031,0.8685209132729854,0.0,1.0,0.0,0.0,0
0.8553846153846154,0.10991523136842779,0.6989938895759584,0.9121918127663182,0.0,1.0,0.0,0.0,0
0.675897435897436,0.03616636835433998,0.6279924482466995,0.7963791312458925,0.0,1.0,0.0,0.0,0
0.9897435897435899,0.08199973604250575,0.48498954528776933,0.7942803841343198,0.0,1.0,0.0,0.0,0
0.6656410256410258,0.09354815786373478,0.9309985992715654,0.9137181743020075,0.0,1.0,0.0,0.0,0
0.6769230769230771,0.0002598059527029262,0.9419988225760983,0.9323101057853341,0.0,0.0,0.0,1.0,1
0.8184615384615386,0.05677527927851184,0.6289924685471115,0.8351317546797821,0.0,1.0,0.0,0.0,0
0.7507692307692309,0.12642916570170834,0.7159942346829641,0.8327786139789277,0.0,1.0,0.0,0.0,0
0.8943589743589745,0.005350032292651365,0.7889957166130473,0.8523033219562867,0.0,1.0,0.0,0.0,0
0.955897435897436,0.1609886893257485,0.45698897687623063,0.7765576307477051,0.0,1.0,0.0,0.0,0
0.6235897435897436,6.753449011863195e-05,0.7559950466994481,0.9237879205444023,0.0,1.0,0.0,0.0,0
0.795897435897436,0.11209549553717378,0.7109941331809037,0.789065315554048,0.0,1.0,0.0,0.0,0
0.874871794871795,0.010477280659992087,0.9809996142921702,0.8968222000805579,0.0,1.0,0.0,0.0,0
0.8287179487179489,0.03735877752562303,0.5349905603083743,0.7150579805388904,0.0,1.0,0.0,0.0,0
0.9005128205128207,0.04320757428433563,0.8209963662262344,0.7711517669754722,0.0,1.0,0.0,0.0,0
0.8810256410256411,0.12112902196014877,0.9049980714608508,0.8630726505692056,0.0,1.0,0.0,0.0,0
0.8523076923076923,0.06238604045995728,0.9209983962674444,0.9299781645502533,0.0,1.0,0.0,0.0,0
0.8994871794871796,0.054003011572768794,0.8539970361398337,0.8846113077950435,0.0,1.0,0.0,0.0,0
0.794871794871795,0.04249299426466869,0.7189942955842005,0.8488054101036653,0.0,1.0,0.0,0.0,0
0.797948717948718,0.18791827664463936,0.5469908039133196,0.8263127769180216,0.0,1.0,0.0,0.0,0
0.6851282051282053,0.001354172750547637,0.8019959805184047,0.8955926310656971,0.0,0.0,0.0,1.0,1
0.717948717948718,0.02936179224753838,0.7089940925800794,0.8743719658264612,0.0,0.0,0.0,1.0,1
0.6912820512820514,0.06612743549402558,0.6279924482466995,0.8304254732780734,0.0,1.0,0.0,0.0,0
0.5476923076923078,0.0535636256735865,0.8699973609464273,0.9152445358376968,0.0,1.0,0.0,0.0,0
0.5035897435897436,0.04206095509519464,0.5879916362302156,0.8495473914057365,0.0,1.0,0.0,0.0,0
0.48512820512820515,0.009972648488802081,0.591991717431864,0.8350893557482351,0.0,1.0,0.0,0.0,0
0.6523076923076924,0.0004095780462409626,0.8879977263538451,0.8980517690954187,0.0,0.0,0.0,1.0,1
0.7056410256410257,0.020884082395158772,0.7339946000903819,0.8836361323694643,0.0,1.0,0.0,0.0,0
0.4687179487179488,0.018562348597127153,0.8229964068270587,0.8795870344067329,0.0,1.0,0.0,0.0,0
0.6533333333333334,0.08907090948583667,0.6779934632673045,0.8999809204808038,0.0,1.0,0.0,0.0,0
0.9312820512820514,0.19685078865926162,0.6689932805635955,0.9205656017468359,0.0,1.0,0.0,0.0,0
0.9733333333333334,0.0962303096538758,0.6609931181602988,0.8905259587458396,0.0,1.0,0.0,0.0,0
0.8225641025641027,0.017235552529661868,0.754995026399036,0.9139725678912891,0.0,1.0,0.0,0.0,0
0.5620512820512822,0.00023903450675512124,0.846996894036949,0.9118738207797163,0.0,1.0,0.0,0.0,0
0.8000000000000002,0.07711068291282613,0.7679952903043933,0.8888088020181891,0.0,1.0,0.0,0.0,0
0.7682051282051283,0.3142657323648348,0.9249984774690928,0.8737783807848042,0.0,1.0,0.0,0.0,0
0.8287179487179489,0.06770586178811457,0.744994823394915,0.8689873015200016,0.0,1.0,0.0,0.0,0
0.6851282051282053,0.05619252205860762,0.8239964271274708,0.8922219160077165,0.0,1.0,0.0,0.0,0
0.876923076923077,0.21377675795233353,0.9539990661810436,0.9552691272179941,0.0,1.0,0.0,0.0,0
0.6635897435897437,0.01589138256467818,0.8219963865266465,0.8816645820525322,0.0,1.0,0.0,0.0,0
0.8728205128205129,0.0004527478651740036,0.8189963256254102,0.8708316550422929,0.0,0.0,0.0,1.0,1
0.915897435897436,0.08335698961981762,0.744994823394915,0.9146721502618134,0.0,1.0,0.0,0.0,0
0.8994871794871796,0.0025239277209119066,0.5599910678186768,0.9009772953721565,0.0,0.0,0.0,1.0,1
0.8307692307692309,0.003297364626403202,0.7329945797899698,0.8461342774162091,0.0,1.0,0.0,0.0,0
0.6964102564102566,0.015045123192067552,0.5159901746005445,0.8454346950456848,0.0,0.0,0.0,1.0,1
0.8810256410256411,0.004430036799411296,0.5629911287199131,0.8398380360814907,0.0,1.0,0.0,0.0,0
0.8482051282051283,0.0014119428317834965,0.5709912911232098,0.811981938055161,0.0,1.0,0.0,0.0,0
0.9128205128205129,0.0003307669529038159,0.4599890377774669,0.8076148481058277,0.0,0.0,0.0,1.0,1
0.9169230769230771,0.007314060097451046,0.4039879009543894,0.8551440503699306,0.0,1.0,0.0,0.0,0
0.36000000000000004,0.21305159430506485,0.29598570850988276,0.7661910919844819,0.0,0.0,0.0,1.0,1
0.9353846153846156,0.003120530714931785,0.7739954121068658,0.8814313879290241,0.0,0.0,0.0,1.0,1
0.5333333333333334,0.015988761542991326,0.7609951482015086,0.914926543851095,0.0,0.0,0.0,1.0,1
0.8194871794871796,0.1097015407832744,0.5389906415100227,0.8458586843611541,0.0,1.0,0.0,0.0,0
0.6482051282051283,0.07827072384778076,0.6859936256706013,0.8180025863348244,0.0,1.0,0.0,0.0,0
0.6112820512820514,0.1065291419759015,0.5519909054153801,0.7626083822687668,0.0,1.0,0.0,0.0,0
0.754871794871795,0.06741218406848978,0.4489888144729338,0.7375082147929872,0.0,1.0,0.0,0.0,0
0.8512820512820514,0.0001710009850796295,0.5849915753289793,0.8574971910707849,0.0,1.0,0.0,0.0,0
0.6564102564102565,0.0437462058269949,0.6469928339545293,0.8084840262025397,0.0,1.0,0.0,0.0,0
0.7261538461538463,0.03013709643703224,0.6479928542549415,0.8612282970469144,0.0,0.0,0.0,1.0,1
0.797948717948718,0.03119801079308273,0.6319925294483479,0.8617794831570244,0.0,0.0,0.0,1.0,1
0.8953846153846154,0.023408451100554083,0.69499380837431,0.8913103389794577,0.0,0.0,0.0,1.0,1
0.7128205128205128,0.057022013624358076,0.6359926106499962,0.88183417777872,0.0,0.0,0.0,1.0,1
0.797948717948718,0.15031692609236771,0.8239964271274708,0.8555892391511734,0.0,1.0,0.0,0.0,0
0.7774358974358976,0.4287087440070026,0.8709973812468395,0.8446503148120666,0.0,0.0,1.0,0.0,2
0.8523076923076923,0.017908023543757343,0.8679973203456031,0.8685209132729854,0.0,1.0,0.0,0.0,0
0.7046153846153848,0.018783715381731934,0.36098702803666916,0.7348158826397574,0.0,1.0,0.0,0.0,0
0.8738461538461539,0.3472666791947846,0.7729953918064538,0.9185728519641304,0.0,1.0,0.0,0.0,0
0.6102564102564103,0.016744205093389298,0.46098905807787904,0.8154374509762353,0.0,1.0,0.0,0.0,0
0.8605128205128206,4.452730358473692e-05,0.40298788065397734,0.7460515994996926,0.0,1.0,0.0,0.0,0
0.7497435897435898,0.012678701563683031,0.6749934023660682,0.8716584342074579,0.0,1.0,0.0,0.0,0
0.6441025641025642,0.013858880748790594,0.7439948030945029,0.8804774119692184,0.0,1.0,0.0,0.0,0
0.6164102564102565,0.0024964324683277015,0.9199983759670323,0.8786966568442475,0.0,1.0,0.0,0.0,0
0.6697435897435898,0.025526151663213724,0.7179942752837883,0.8695808865616586,0.0,0.0,0.0,1.0,1
0.6707692307692309,0.008430588624348275,0.8749974624484879,0.8777850798159886,0.0,1.0,0.0,0.0,0
0.5466666666666667,0.014584042044472077,0.8579971173414821,0.8912043416505904,0.0,1.0,0.0,0.0,0
0.7148717948717949,0.055659917757703306,0.6909937271726616,0.8796506328040533,0.0,1.0,0.0,0.0,0
0.6820512820512822,0.0019049353889523406,0.6779934632673045,0.8931122935702019,0.0,1.0,0.0,0.0,0
0.7394871794871796,0.004437880580392444,0.6319925294483479,0.8385660681350829,0.0,1.0,0.0,0.0,0
0.7610256410256411,0.0024346375837194408,0.6169922249421664,0.8386932649297237,0.0,1.0,0.0,0.0,0
0.6092307692307692,0.2640534442044021,0.7489949045965634,0.86818172182061,0.0,1.0,0.0,0.0,0
0.6441025641025642,0.17100601524841272,0.6899937068722496,0.856903606029128,0.0,1.0,0.0,0.0,0
0.6512820512820514,0.09118345289400444,0.7129941737817278,0.8340293824595619,0.0,1.0,0.0,0.0,0
0.6430769230769232,7.327112520306918e-05,0.8489969346377733,0.9133577833838586,0.0,0.0,0.0,1.0,1
0.6984615384615386,0.03978144949107508,0.6479928542549415,0.8740539738398592,0.0,1.0,0.0,0.0,0
0.876923076923077,0.014300512166211006,0.9119982135637354,0.8780606728710436,0.0,1.0,0.0,0.0,0
0.7794871794871796,0.007637901378522718,0.8029960008188167,0.9197176231158974,0.0,0.0,0.0,1.0,1
0.8533333333333334,0.19134948668333066,0.6079920422384575,0.852409319285154,0.0,1.0,0.0,0.0,0
0.6061538461538462,0.0030578422271884723,0.7849956354113989,0.8158190413601577,0.0,0.0,0.0,1.0,1
0.8482051282051283,2.0140106669148795e-05,0.7879956963126353,0.7274384685505925,0.0,1.0,0.0,0.0,0
0.5712820512820515,0.014229798825272338,0.5399906618104349,0.7582412923194335,0.0,1.0,0.0,0.0,0
0.45435897435897443,0.016328073544932136,0.40298788065397734,0.8037141464035106,0.0,1.0,0.0,0.0,0
0.5466666666666667,0.003912022735622274,0.3759873325428506,0.7279472557291555,0.0,1.0,0.0,0.0,0
0.34051282051282056,0.005304274118820356,0.17898333336166725,0.7297068113883529,0.0,1.0,0.0,0.0,0
0.4943589743589744,0.006587954330090395,0.8489969346377733,0.7855038053041062,0.0,1.0,0.0,0.0,0
0.7035897435897437,0.00418990323506071,0.12698227774023815,0.6760509635157192,0.0,1.0,0.0,0.0,0
0.7056410256410257,0.007824982888162121,0.43498853026716444,0.7396917597676538,0.0,1.0,0.0,0.0,0
0.395897435897436,0.007040994410915625,0.6069920219380454,0.8172606050327531,0.0,1.0,0.0,0.0,0
0.5025641025641027,0.0035644428006305355,0.7149942143825521,0.862860655911471,0.0,1.0,0.0,0.0,0
0.4061538461538462,0.011986873397687428,0.3379865611271909,0.75001589959933,0.0,1.0,0.0,0.0,0
0.6882051282051284,0.12470790783804314,0.9389987616748621,0.9125310042186936,0.0,1.0,0.0,0.0,0
0.5958974358974359,0.17396051511969066,0.9629992488847524,0.8938542748722732,0.0,1.0,0.0,0.0,0
0.7394871794871796,0.03134954991874807,0.8019959805184047,0.8576031883996523,0.0,1.0,0.0,0.0,0
0.6902564102564104,0.08724081323567714,0.7579950873002723,0.9035000317991986,0.0,1.0,0.0,0.0,0
0.6871794871794873,0.10724235956020686,0.8549970564402458,0.9161561128659557,0.0,1.0,0.0,0.0,0
0.7805128205128207,0.0380739922262978,0.9329986398723895,0.8664433656271862,0.0,1.0,0.0,0.0,0
0.6071794871794872,0.11074197355744111,0.9349986804732138,0.8889783977443768,0.0,1.0,0.0,0.0,0
0.8717948717948719,0.03881233045518888,0.6309925091479358,0.802399779525556,0.0,1.0,0.0,0.0,0
0.6102564102564103,0.03713440219461841,0.9119982135637354,0.907824722816985,0.0,1.0,0.0,0.0,0
0.9210256410256412,0.006462452596714555,0.6769934429668923,0.8443535222912382,0.0,1.0,0.0,0.0,0
0.7610256410256411,0.13872557740829347,0.8819976045513725,0.9198236204447647,0.0,1.0,0.0,0.0,0
0.9753846153846155,0.04471913431037331,0.5999918798351607,0.8813889889974772,0.0,1.0,0.0,0.0,0
0.8215384615384617,0.02052818898058512,0.7639952091027449,0.8721248224544741,0.0,1.0,0.0,0.0,0
0.7600000000000001,0.02581463967742911,0.8239964271274708,0.8926671047889593,0.0,1.0,0.0,0.0,0
0.7364102564102565,0.06261639426822443,0.7759954527076901,0.8700896737402217,0.0,1.0,0.0,0.0,0
0.876923076923077,0.0379827193297946,0.6739933820656561,0.8887452036208687,0.0,1.0,0.0,0.0,0
0.7292307692307692,0.0379827193297946,0.7609951482015086,0.9160501155370884,0.0,0.0,1.0,0.0,2
0.7846153846153847,0.03893881020130339,0.6659932196623592,0.8663585677640923,0.0,1.0,0.0,0.0,0
0.832820512820513,0.010122606605264215,0.7119941534813157,0.8534480931080536,0.0,0.0,0.0,1.0,1
0.8492307692307693,0.03173475128833196,0.5879916362302156,0.8291323058658921,0.0,0.0,0.0,1.0,1
0.4061538461538462,0.045033508720226566,0.2929856476086464,0.6823896037819847,0.0,1.0,0.0,0.0,0
0.476923076923077,0.005736485077927568,0.2699851806991682,0.6272921922367556,0.0,1.0,0.0,0.0,0
0.5897435897435898,3.4960056723313035e-05,0.23598449048515685,0.6204871637234741,0.0,1.0,0.0,0.0,0
0.4994871794871795,0.0009263290601694307,0.3819874543453232,0.7496555086811811,0.0,1.0,0.0,0.0,0
0.6769230769230771,0.0004516827199412815,0.7479948842961514,0.7429352780309936,0.0,1.0,0.0,0.0,0
0.36717948717948723,0.001606774925290378,0.3869875558473837,0.6764537533654151,0.0,1.0,0.0,0.0,0
0.33333333333333337,0.00543780256190776,0.7149942143825521,0.8163278285387208,0.0,1.0,0.0,0.0,0
0.6389743589743591,0.03002465739923529,0.5369906009091986,0.7682050412329609,0.0,1.0,0.0,0.0,0
0.41435897435897445,0.0010703234277309472,0.2659850994975198,0.6267198066608721,0.0,1.0,0.0,0.0,0
0.4933333333333334,0.0017739450510575263,0.7329945797899698,0.8186809692395751,0.0,1.0,0.0,0.0,0
0.9394871794871796,0.07249227098328132,0.8439968331357127,0.8963982107650886,0.0,0.0,1.0,0.0,2
0.8215384615384617,1.1099739107713026e-05,0.9099981729629113,0.8413007992198596,0.0,1.0,0.0,0.0,0
0.7825641025641027,0.010477438463869814,0.8499969549381853,0.9157957219478069,0.0,0.0,1.0,0.0,2
0.8943589743589745,0.001737092585478959,0.7229943767858488,0.8539780797523902,0.0,1.0,0.0,0.0,0
0.8964102564102565,0.0001580285161884727,0.6299924888475237,0.9044964066905513,0.0,1.0,0.0,0.0,0
0.8871794871794872,3.794001277353947e-05,0.6649931993619471,0.8471730512391087,0.0,0.0,1.0,0.0,2
0.7928205128205129,0.047163115863938156,0.5399906618104349,0.829492696784041,0.0,1.0,0.0,0.0,0
0.6133333333333334,0.0006725609932477166,0.7319945594895577,0.8318246380191219,0.0,1.0,0.0,0.0,0
0.8707692307692309,0.0023453644027083462,0.9039980511604386,0.8791630450912636,0.0,1.0,0.0,0.0,0
0.8153846153846155,0.0001241255597943113,0.8519969955390095,0.9330520870874054,0.0,1.0,0.0,0.0,0
0.7815384615384616,0.006030693761187999,0.8609971782427184,0.910623052299082,0.0,0.0,0.0,1.0,1
0.5671794871794873,0.08992989230663102,0.6519929354565899,0.8387780627928176,0.0,1.0,0.0,0.0,0
0.9107692307692309,0.03005639677164,0.6319925294483479,0.8984121600135676,0.0,1.0,0.0,0.0,0
0.7415384615384616,0.0017665108175519857,0.7319945594895577,0.8636026372135421,0.0,0.0,0.0,1.0,1
0.7364102564102565,0.008727516732550998,0.7679952903043933,0.8136566958512645,0.0,1.0,0.0,0.0,0
0.8338461538461539,0.02940507580903113,0.7319945594895577,0.8610163023891797,0.0,0.0,0.0,1.0,1
0.9302564102564104,0.025054610655763754,0.69499380837431,0.8476182400203515,0.0,1.0,0.0,0.0,0
0.8830769230769232,3.881851624342804e-06,0.47998944378570885,0.8017213966208051,0.0,0.0,1.0,0.0,2
0.7743589743589745,0.010417617427294489,0.5309904791067259,0.8098195925462678,0.0,0.0,0.0,1.0,1
0.9005128205128207,0.0038361670923214007,0.7859956557118111,0.8687117084649466,0.0,0.0,0.0,1.0,1
0.6861538461538463,0.0588556151008871,0.6339925700491721,0.8432087511394712,0.0,1.0,0.0,0.0,0
0.5148717948717949,0.09756835856115213,0.7859956557118111,0.8876852303321956,0.0,0.0,0.0,1.0,1
0.33641025641025646,0.09468016131960455,0.6219923264442269,0.8259311865340992,0.0,1.0,0.0,0.0,0
0.4687179487179488,0.0435154282379612,0.9059980917612629,0.9322041084564668,0.0,1.0,0.0,0.0,0
0.37333333333333335,0.022284523242656035,0.7519949654977997,0.8654045918042865,0.0,1.0,0.0,0.0,0
0.8533333333333334,0.06494186127281597,0.42998842876510396,0.7814335078756014,0.0,1.0,0.0,0.0,0
0.6800000000000002,0.0014674546467032686,0.6879936662714253,0.7969303173560025,0.0,1.0,0.0,0.0,0
0.45435897435897443,8.865483734589818e-07,0.622992346744639,0.8380996798880668,0.0,0.0,1.0,0.0,2
0.7610256410256411,0.0024346421631260885,0.6169922249421664,0.8386932649297237,0.0,1.0,0.0,0.0,0
0.3856410256410257,0.0057062191605537155,0.8409967722344764,0.8883212143053995,0.0,1.0,0.0,0.0,0
0.7343589743589745,0.026676945909772265,0.5119900933988961,0.8478514341438596,0.0,1.0,0.0,0.0,0
0.4800000000000001,0.018723143198698628,0.7789955136089264,0.8779122766106293,0.0,1.0,0.0,0.0,0
0.4092307692307693,0.31951094117294443,0.7869956760122232,0.9194420300608425,0.0,1.0,0.0,0.0,0
0.2656410256410257,0.24181368750838622,0.43698857086798865,0.8408132115070699,0.0,1.0,0.0,0.0,0
0.6441025641025642,0.22132465431115575,0.6979938692755463,0.8616098874308367,0.0,1.0,0.0,0.0,0
0.6184615384615385,0.04102806324233158,0.6149921843413422,0.8759619257594708,0.0,1.0,0.0,0.0,0
0.43179487179487186,0.15610377746489143,0.7909957572138716,0.8745415615526488,0.0,1.0,0.0,0.0,0
